Plot_ID,Latitude,Longitude,DBH,Tree_Height,Crown_Width_North_South,Crown_Width_East_West,Slope,Elevation,Temperature,Humidity,Soil_TN,Soil_TP,Soil_AP,Soil_AN,Menhinick_Index,Gleason_Index,Disturbance_Level,Fire_Risk_Index,Health_Status
500,49.44842978,-69.56664453,43.72049981,22.6479304,4.771895256,6.685501765,35.12120123,2039.384438,16.06367108,37.17881001,0.0447143,0.499670886,0.420838194,0.355932291,1.628013521,4.424976167,0.886436055,0.93437568,Unhealthy
501,37.92646856,-93.66427504,83.6142976,10.02254737,6.393693583,5.668730624,9.052885453,1674.346584,19.85724914,61.33314079,0.046881342,0.15763576,0.40432381,0.116863449,2.371397464,4.84240324,0.302048865,0.240548848,Healthy
502,31.44385465,-96.45726857,77.63014049,24.47392875,5.623370697,1.460489558,3.602853114,2515.391425,15.82634785,78.88138947,0.036083859,0.442825785,0.013187027,0.329924501,2.755550716,3.753637346,0.713955423,0.274024694,Very Healthy
503,22.38110465,-128.2050554,59.48525039,29.9226612,3.593660734,3.095727012,21.35039309,462.7578385,14.8222453,64.54755305,0.74173342,0.339735699,0.09746991,0.086287394,0.624417991,2.457473176,0.61204708,0.920737936,Healthy
504,42.55180079,-106.1126521,95.82447864,2.840728149,1.05817922,5.428015565,0.448615563,476.3706006,39.02803982,94.32167086,0.324829608,0.173753623,0.329178125,0.032710241,1.810278853,4.754401263,0.427181162,0.076739514,Healthy
505,37.3892469,-103.3863067,24.04507898,27.12624424,5.466152997,3.792117554,3.814476949,1714.773245,10.36776896,50.23746845,0.798337184,0.274049517,0.191000877,0.06490278,0.582088573,3.651212346,0.239025637,0.609560822,Very Healthy
506,16.50467757,-102.0824053,15.38009998,19.43365494,3.570633897,2.63587238,36.34316413,2844.498095,30.66647681,57.09406446,0.437415496,0.421065261,0.491328912,0.465342468,1.671023863,4.377334197,0.369014699,0.681735952,Very Healthy
507,46.43708738,-89.38793415,86.12638686,29.25471334,7.611474706,5.537195577,34.71630052,1303.493499,5.01436013,27.08178522,0.45846812,0.442267308,0.334375372,0.278116687,2.713207073,4.063409216,0.592107213,0.505541723,Very Healthy
508,42.90148972,-92.64782173,46.71923258,15.02026649,1.215516387,3.905288141,41.18124692,1048.132091,25.86639343,68.71992888,0.517753776,0.084394968,0.47849171,0.399191159,1.403975666,2.516557263,0.350753215,0.694231879,Healthy
509,47.99199653,-87.4466435,85.46204115,25.72686206,6.263450302,3.322968789,38.45319462,1859.399037,37.05800514,43.05695748,0.715901142,0.173088705,0.104716008,0.169663978,2.831126053,2.914808803,0.214896434,0.172754646,Healthy
510,39.02878034,-76.45817169,89.84356949,3.747033921,9.473268138,5.175868757,30.74290035,2798.300942,15.07769329,32.82472316,0.280767837,0.170935474,0.432658729,0.298366031,2.076521179,1.744528617,0.116462749,0.852632233,Healthy
511,34.53660784,-73.09099829,10.93347139,11.3878134,2.569683404,2.199558323,2.354978579,2527.090715,11.49340913,63.56250343,0.130371476,0.025812174,0.164069391,0.250001306,2.835388359,2.168056402,0.879766938,0.140025689,Unhealthy
512,26.72972145,-79.73138466,88.92915248,3.876463057,5.244845417,9.349711598,35.22818781,2986.902471,27.80879282,62.58482107,0.560496762,0.301127691,0.49483458,0.47314029,2.392916564,4.112502645,0.440312976,0.400812444,Healthy
513,47.30913933,-63.11334128,47.59031026,29.30960774,1.822797926,8.809318881,38.04798649,165.4488913,29.94104926,26.0697313,0.333707847,0.428135926,0.083055893,0.375049445,0.758587917,4.575913568,0.625208322,0.075257601,Very Healthy
514,44.64255558,-128.7237192,53.49108646,24.8752694,6.63113721,7.368585272,35.95869656,427.2886197,29.08106816,75.85723628,0.448066401,0.193879322,0.26058821,0.366618603,1.077878419,3.897841693,0.490410361,0.545211079,Very Healthy
515,11.8087468,-116.295541,64.52628855,25.87132779,5.954785125,1.955924448,22.88155659,1867.456514,16.1760908,69.90177525,0.650477241,0.371317793,0.397458044,0.027944868,1.485426136,2.860694787,0.872566518,0.669745807,Unhealthy
516,11.05467898,-129.4705988,93.00634764,28.26302648,4.666289718,7.98289529,10.48058274,2479.671674,13.82708408,35.12138262,0.499184484,0.315711705,0.219158028,0.277086486,0.925267205,1.346037076,0.546934852,0.941221635,Unhealthy
517,25.05853468,-84.67677001,6.816028971,4.382897611,5.692393193,8.271615953,38.03984891,927.2085927,38.457158,57.55478897,0.624076029,0.190946124,0.23670161,0.23616077,1.737279012,1.227791795,0.480781418,0.739336196,Unhealthy
518,42.42213323,-67.13786157,50.30012949,12.79673259,9.069171926,7.909881559,32.72232644,793.7121553,37.31548279,77.62583332,0.548758002,0.074824601,0.493246119,0.464281922,1.678420389,2.497302258,0.92460099,0.541102916,Unhealthy
519,49.49104517,-112.9562392,70.33359403,3.988976893,2.766648721,2.025692984,44.13425285,2382.229818,21.00608135,62.35485924,0.742398408,0.356115307,0.215527534,0.132384284,2.890647995,2.855286875,0.719689596,0.932617017,Sub-healthy
520,16.01667564,-65.10758186,73.65716098,7.902206843,1.203080605,6.795171614,7.006166899,263.5073762,34.61678532,51.63912609,0.708877252,0.428009759,0.30401569,0.138567559,1.584319707,3.436482489,0.111549907,0.478436838,Healthy
521,33.76522861,-125.7812827,70.790581,8.422241757,8.754983962,8.508923162,10.15490624,1171.209678,20.83132172,45.78707665,0.538847993,0.344497974,0.031997132,0.208616393,2.464067011,1.025958086,0.177704461,0.561205653,Unhealthy
522,25.23563427,-64.58947812,17.77133729,15.13500191,6.194053741,6.196180611,9.530916745,1566.846746,19.85361563,68.83150933,0.682113991,0.01384985,0.42189399,0.125468008,2.854776362,4.958891562,0.787122863,0.596098528,Very Healthy
523,48.79657591,-105.3864119,33.4425809,9.519740689,9.015926099,6.817666377,35.66428954,1725.011156,10.48670317,95.12869586,0.874824006,0.112035283,0.325843184,0.068946039,2.692472077,2.455755534,0.835851321,0.409979726,Unhealthy
524,43.68475693,-122.900542,39.07797491,4.827386991,6.372507011,5.125271315,8.41082834,2212.983955,19.92421198,73.73958724,0.437948575,0.039392593,0.204989951,0.429420349,1.021669061,4.392378655,0.545190829,0.838482691,Sub-healthy
525,43.53314819,-95.98897686,81.42153473,6.689750495,8.29144981,5.758365879,2.999692342,1129.052598,23.80959285,25.97967229,0.418635442,0.287341119,0.013003922,0.28134688,1.740074736,3.139866823,0.554455228,0.185175939,Sub-healthy
526,28.74772639,-112.0256403,31.48218788,6.123715779,4.86706027,1.309391725,44.9352363,1876.7846,5.78765146,56.85479788,0.766603165,0.379456451,0.297876066,0.431374546,1.369349456,1.521757818,0.631932963,0.55484219,Sub-healthy
527,26.59278009,-110.0588969,25.01697157,29.24615034,7.748739382,6.750667198,1.116774515,1797.588726,20.54395518,91.26593052,0.586728299,0.059736698,0.011265625,0.416411709,1.499646738,4.19026221,0.439115774,0.722233256,Very Healthy
528,20.93628288,-108.4897025,95.95756181,23.26019019,9.217373202,1.733024916,37.58598271,1688.086692,32.34746764,27.55699406,0.080296712,0.419977221,0.005595789,0.144610966,1.402017066,3.8393083,0.680199123,0.903976172,Very Healthy
529,12.25501987,-73.78818715,5.842012086,29.09732103,6.149106673,4.915131349,16.44150787,1957.40155,28.80161197,99.11005697,0.893190896,0.279976944,0.309968788,0.276130035,2.565898025,3.10974434,0.108481258,0.883918396,Healthy
530,44.58889505,-92.25871063,99.79298129,14.31273362,2.627066355,3.633895879,37.87269569,852.4025961,27.23049461,95.92555149,0.040475271,0.346534661,0.098563448,0.046192763,1.630347638,3.058212365,0.961279242,0.508740289,Unhealthy
531,42.51604037,-108.2084611,69.29802339,9.794317487,3.419178535,5.908851552,24.9579221,345.4813854,36.83444,26.26195846,0.750912393,0.485843915,0.099984337,0.458049683,1.809235831,1.349918423,0.750154824,0.643161451,Unhealthy
532,49.98870693,-87.27663517,83.70458345,24.35220952,2.787801192,2.20074702,40.57340533,445.8878489,5.631120344,94.67306564,0.761206201,0.046422089,0.328369425,0.205110044,2.956118393,3.623395794,0.631174204,0.394237736,Very Healthy
533,49.86547348,-79.8694528,32.98884265,11.13510971,3.221713248,7.224790618,41.67868439,751.2889097,24.49666552,49.05060722,0.953579974,0.451105891,0.031580108,0.199869711,0.64994818,4.644980623,0.316322057,0.468177763,Healthy
534,32.21726822,-110.9163199,6.359951378,10.38273446,3.757739044,8.155103832,0.409418158,1550.574013,32.55720969,87.57673337,0.063593064,0.067420835,0.160135753,0.154863908,1.719894099,1.372979677,0.160955487,0.906265793,Unhealthy
535,40.75949661,-101.0515629,75.09760426,8.510167782,5.996204081,2.470190048,3.39354792,2537.283977,23.94673839,53.47066702,0.600888292,0.199514609,0.078968792,0.233028554,2.435154267,2.054045803,0.409342964,0.930703993,Healthy
536,47.7906292,-121.4679735,84.24373672,5.63101139,6.291924665,1.938817786,11.26614283,2133.750692,16.33634434,55.26840902,0.433562165,0.426462155,0.292187303,0.129620896,0.877904895,4.609231894,0.661576741,0.895414058,Sub-healthy
537,43.98589563,-117.3195455,75.34523254,9.180965708,4.838497725,2.309639345,30.11919374,2388.217752,9.768769778,70.73944728,0.337326625,0.453595847,0.332573752,0.190551875,2.028828987,2.137375639,0.633709743,0.138370862,Sub-healthy
538,19.89392407,-82.32175022,18.57077729,11.94895296,6.538787018,8.894148057,39.97224884,1117.829309,36.06470751,81.95819354,0.099415375,0.255653978,0.361962248,0.400973789,1.098661949,3.615774689,0.382641155,0.850084021,Healthy
539,28.02176541,-117.2993157,76.57565261,20.87183783,1.734174331,5.753703356,20.69738781,1273.495851,21.47668373,22.70313208,0.567027578,0.299081796,0.131339452,0.417956474,2.668510283,3.13927266,0.613286394,0.948363731,Healthy
540,15.16637661,-93.23856314,78.0476643,3.751815582,1.790094134,5.205348964,27.31379023,1241.677469,35.73403189,67.45247964,0.484250318,0.355532931,0.049178627,0.155570326,1.317749164,3.38531042,0.813748296,0.361249695,Unhealthy
541,48.16204109,-80.36676168,67.56134899,7.894194311,2.546465143,1.960406372,8.482493376,656.4322348,25.50482429,34.93863953,0.113508914,0.417215541,0.04394841,0.237162143,1.322657042,2.663155606,0.026284772,0.518646289,Healthy
542,34.24698538,-122.5186154,77.78101362,24.65266193,5.662697482,6.846004061,36.22350752,277.5283086,28.59672408,47.67596143,0.616364612,0.065148029,0.215945016,0.437540789,1.995484696,2.199965882,0.450621048,0.779095256,Healthy
543,19.14571222,-90.28814463,85.36253677,6.11381386,2.925952108,8.811996327,43.52976501,1813.656669,33.1491404,47.83749329,0.740573589,0.405984308,0.473192982,0.031073299,0.95890727,1.194133803,0.758555228,0.562078138,Unhealthy
544,36.86802738,-112.0406051,63.29239085,11.5940641,3.549559631,8.453672824,12.08695198,2968.728382,28.07044406,57.52482722,0.769605518,0.243231695,0.112775872,0.445126756,1.212221597,3.977123757,0.54614447,0.993483522,Healthy
545,34.72512962,-62.59511873,13.41744783,26.21044981,4.602815526,6.634492381,22.26716782,583.8061444,18.93191942,46.73091295,0.906319456,0.228058595,0.132087093,0.113496251,1.541579625,3.984373849,0.651476088,0.455713365,Very Healthy
546,24.32650872,-96.15180473,51.32464192,6.337908712,8.306795116,1.67750845,3.875224973,235.3859777,22.97716844,28.58888948,0.415376034,0.214830377,0.054939957,0.340876926,1.384094658,3.68290296,0.516676393,0.713942711,Sub-healthy
547,14.54230369,-73.58052152,12.37668679,4.316631397,1.124759223,2.011573245,25.16114954,2360.641877,33.10659336,31.65029908,0.953542041,0.257059735,0.304757286,0.29336309,1.812193045,3.574535152,0.991874545,0.79259114,Unhealthy
548,36.86292782,-91.48414205,43.71658795,15.56706386,6.844409382,1.443780884,22.62525488,832.4994194,18.07776037,22.67503884,0.866775111,0.472800024,0.341537073,0.27870567,1.99910036,1.974868529,0.054621536,0.494100416,Healthy
549,30.81230804,-126.9611227,43.67511647,10.46774632,7.019888779,3.317312948,6.499641787,2505.967036,18.58425099,57.61992683,0.303536555,0.276360868,0.323250948,0.430383311,1.916668634,1.089379735,0.491044822,0.856983806,Unhealthy
550,40.89273567,-85.67940371,11.27093519,17.77543421,8.187902023,2.220953204,19.89297959,2141.416334,8.349154062,96.35581559,0.167690207,0.476822881,0.43125947,0.055278211,2.13542078,4.234861588,0.091416549,0.546154591,Very Healthy
551,30.80654004,-63.40176605,38.13795073,24.50653693,9.394776452,3.340432362,15.03470934,2842.453257,37.01045523,29.25401789,0.441035502,0.094243615,0.245780788,0.176778873,1.269373792,2.964554143,0.159785562,0.411650797,Healthy
552,44.08726001,-87.88717259,15.54481939,5.840157668,1.181240641,4.465522501,23.48238939,1285.888984,8.186271023,95.70115944,0.407879721,0.36344731,0.071556235,0.271435109,0.816065568,2.227352523,0.38303835,0.107823674,Healthy
553,32.07627355,-72.65677984,81.78234495,18.25957437,2.38405335,9.486845057,26.35444509,2019.712534,27.68732121,78.66892118,0.579962112,0.407058572,0.14825554,0.406587983,2.402018854,1.407727627,0.155540092,0.393413576,Unhealthy
554,32.43751886,-68.10554757,95.03036247,16.15424529,8.975541647,6.493384538,0.382301037,1448.078864,19.46180676,70.99990423,0.58755237,0.341168772,0.332902837,0.112139326,2.626950957,1.250886364,0.963687166,0.733936455,Unhealthy
555,45.06614411,-114.034416,11.87006515,6.034206008,5.12666706,8.514764071,34.24526923,1928.707222,19.19667866,71.62222043,0.752487115,0.305426529,0.308495377,0.402450271,1.142515581,2.395466887,0.946789777,0.921286412,Unhealthy
556,26.13931465,-115.1568612,95.73594469,19.47195759,6.08131575,7.393163506,32.08564313,1403.836827,28.78431428,86.13821187,0.514791049,0.284582327,0.267846549,0.202821049,1.51772989,4.218948259,0.336109646,0.251679404,Very Healthy
557,15.36060914,-87.23133078,54.64477694,9.6619317,6.967244834,2.012528175,16.48288738,647.0335146,7.348280642,28.55358915,0.113774415,0.431160589,0.343067387,0.098512359,1.746423042,4.674894997,0.639747712,0.355235517,Sub-healthy
558,11.15130705,-101.2280071,33.45873941,15.65936092,7.11159944,7.623283657,2.382117101,1572.902506,25.7797024,60.38034589,0.859708422,0.411715066,0.320508471,0.380698288,1.833317107,4.587005458,0.533753321,0.153960994,Very Healthy
559,40.20549023,-71.2097088,12.30189715,4.30362508,9.38566363,3.475889934,33.97196429,1632.894184,32.02111251,75.76729106,0.316666937,0.065532917,0.44125582,0.049994956,2.148725428,4.680003339,0.815586981,0.690722894,Unhealthy
560,34.81238205,-66.99838136,52.55930547,14.8683536,9.972544757,6.751970623,42.98288222,2450.75116,33.98744653,66.94563561,0.971584486,0.42505089,0.295078107,0.25980985,0.604008083,4.630901373,0.62744561,0.96018843,Healthy
561,38.16319072,-105.2605034,80.47897673,10.58097711,7.481417148,4.068657763,10.80682182,2233.010047,10.96856363,86.62232568,0.126681508,0.209963967,0.390407673,0.036618513,2.303692707,3.108899006,0.000252454,0.64095222,Healthy
562,18.51856646,-113.4190609,72.17321534,25.02667391,3.584990883,9.979050369,14.55860762,2024.995709,36.40966675,25.78173672,0.958668661,0.130579931,0.128110042,0.181426838,0.654927517,1.877662554,0.763174386,0.61707653,Healthy
563,15.45485902,-75.36321393,9.771471089,3.595404356,8.917771621,3.371963315,8.271580027,428.8225771,27.96511321,75.25608316,0.100101689,0.435535441,0.340700379,0.302533016,1.670721419,4.192186331,0.746848121,0.553489931,Sub-healthy
564,10.58178663,-110.7635775,11.92567436,13.7210037,1.442988231,3.512174237,25.96212555,2189.787243,35.86491803,62.72221843,0.238725777,0.218852276,0.451586089,0.280277193,2.569177839,1.854851899,0.509722706,0.088455741,Healthy
565,24.02350235,-72.4169977,43.27296185,14.83607988,3.079727676,9.3760503,6.967862759,1550.884953,21.9848251,50.33286912,0.056114143,0.405140522,0.195937502,0.205304432,1.628038283,2.068829107,0.902918973,0.729503826,Unhealthy
566,33.59670747,-100.3383222,33.05259693,22.30017014,9.076471457,1.221799642,16.02872746,2692.888655,23.97116708,47.22199858,0.708062015,0.135384788,0.390656573,0.217378757,0.872724372,1.933017287,0.908446206,0.602049544,Unhealthy
567,25.6897618,-83.27150705,27.07651069,18.0800521,3.30572363,7.270200891,31.36558563,2767.625709,37.1663397,69.66661062,0.851795749,0.006945014,0.363770704,0.117250929,2.962584613,3.059929615,0.523911677,0.661476769,Healthy
568,27.49899688,-123.312528,31.6954274,20.68194544,2.985859537,7.527937517,25.20521924,259.9541127,36.49683402,91.27962997,0.439730371,0.2502523,0.034465467,0.230661881,2.723213655,2.287310033,0.607988231,0.898811093,Healthy
569,46.16634778,-86.32984727,81.33086061,23.75738,2.243127638,8.527407197,17.39081539,2479.860525,20.68563057,59.69407409,0.929236854,0.054612987,0.292846613,0.476861154,2.428284083,1.616624199,0.996522072,0.783960787,Unhealthy
570,23.93021868,-98.37626249,93.2766651,26.14168326,8.732005819,9.769953796,18.91123208,209.3224322,14.60444211,85.97785313,0.594396081,0.378416098,0.069443728,0.425974194,1.528779007,2.812693648,0.298820235,0.780915252,Healthy
571,30.55957957,-88.93740758,43.48475598,10.78851391,5.500524333,9.780417272,25.29498972,1164.791915,18.76096521,52.17251055,0.633707064,0.141657192,0.48382299,0.07689027,0.959614317,4.495628955,0.324617242,0.927183769,Healthy
572,41.34612051,-118.2390055,91.0805452,17.06463575,7.074038827,1.587490818,0.263912755,1672.669929,18.5717515,28.19155702,0.84696501,0.224604595,0.406646714,0.01974149,2.853527954,3.28221142,0.182773903,0.989934951,Healthy
573,25.86171129,-78.41883785,35.54209162,25.5230262,3.151597457,8.396553905,3.53294408,529.492316,15.04034062,24.92045892,0.303832203,0.048081615,0.059313282,0.467094535,1.830877816,4.513342424,0.895866939,0.581282732,Unhealthy
574,34.88346801,-69.60420457,50.2615137,29.70463167,7.822363789,6.816789403,39.65661305,2264.310056,14.40028615,24.10674971,0.360723064,0.146896328,0.065267239,0.265741126,2.630888651,1.78348874,0.74448839,0.108881616,Healthy
575,44.49454835,-114.828214,26.47275479,26.90654071,7.840049905,6.826079209,3.504554509,124.2286421,35.13720278,50.41201136,0.9068924,0.39183767,0.299264558,0.271229722,1.355237514,1.667895495,0.105642849,0.459129908,Healthy
576,47.98082495,-123.2999811,65.84522401,12.40108335,3.813382224,2.15514934,31.80616183,588.9372405,7.445167224,46.97902007,0.901953861,0.080036016,0.175720141,0.391455408,1.338220793,3.302308503,0.981767351,0.787601146,Unhealthy
577,15.88293924,-128.345299,98.00320594,7.464662482,4.696143697,6.851684498,41.40171738,1784.310807,28.71639137,77.43496189,0.976717948,0.325343983,0.0222784,0.160771042,2.963851202,2.853315606,0.730961708,0.027725325,Sub-healthy
578,47.06350501,-85.06199497,62.33184412,15.70299105,2.887212497,9.842343225,12.18076219,2171.72393,11.0487018,79.42572013,0.902819933,0.459125797,0.273112546,0.243544247,1.804582621,3.640690567,0.85052211,0.056887438,Unhealthy
579,29.68465172,-87.50341747,38.99233799,22.76596065,9.78904921,9.206367126,16.67211467,2758.264998,17.05770627,24.06831751,0.136098316,0.341519196,0.196983324,0.484488142,0.85173856,4.178507164,0.048150789,0.067157782,Very Healthy
580,20.32977553,-91.73118111,66.54265737,15.79193398,6.810423194,4.952175947,25.60146326,2145.940291,7.154006195,37.68986103,0.825487043,0.406455736,0.055032864,0.3377136,1.049186695,4.005229183,0.504960919,0.731035758,Very Healthy
581,28.36543025,-113.7637033,16.67746445,15.52906417,9.410894926,1.35953176,39.67690363,2048.159884,14.44907729,41.94094801,0.415740093,0.058940957,0.401950594,0.081103791,1.704860698,4.769044695,0.698598287,0.501166629,Very Healthy
582,49.20130301,-102.6365803,89.42261263,25.47045179,3.730469893,4.26064141,42.38575143,1243.589324,31.89473749,63.80895873,0.990893342,0.129112254,0.457962999,0.07094724,0.606177276,2.593025637,0.542946585,0.368897944,Healthy
583,29.70472376,-88.38665654,52.79297532,12.11930581,8.037018217,8.437512804,33.28034617,103.724834,35.97553636,31.56121791,0.477558155,0.447796732,0.379513997,0.106111055,1.656334963,1.825546969,0.666647466,0.105617045,Healthy
584,23.15006441,-95.22631988,47.68822549,26.07425089,7.892727795,7.313491913,3.897889238,448.4618503,12.75345032,30.71529755,0.558297722,0.358977279,0.412099043,0.384522279,1.547352105,3.20365056,0.817874064,0.73224025,Unhealthy
585,35.33603417,-60.85501358,60.6571549,13.39053443,7.224900867,5.1340929,30.111937,1650.20818,21.22417437,95.50311114,0.534477166,0.321579144,0.112162831,0.151211617,2.448340663,1.442972481,0.374337063,0.321019811,Unhealthy
586,19.60582475,-120.4492173,64.35446696,11.19052696,9.690750777,1.495913816,18.46366748,2057.876669,21.46134168,84.33623258,0.32851966,0.333564534,0.135468611,0.015587479,1.387354911,2.155404493,0.848668676,0.26532407,Unhealthy
587,13.03453312,-81.33988122,11.81870159,14.71171751,4.541998025,4.84205255,21.18154498,1310.600023,35.5751357,34.45239217,0.084271868,0.210029274,0.108221132,0.47236631,2.956371904,1.831552221,0.162916105,0.652319202,Healthy
588,15.15518888,-101.6976862,69.84863602,23.34851484,2.176455912,5.221224457,2.211677566,2218.969133,31.69796685,52.52542463,0.896694718,0.027055533,0.383706399,0.089008141,0.951924798,2.586254867,0.270886055,0.559010893,Healthy
589,15.12183356,-100.026027,27.98350963,5.52805678,7.045379733,9.356999796,8.597796271,1613.400656,22.95770264,48.44975994,0.804649054,0.393298563,0.474218954,0.009731302,1.977466712,1.4448663,0.04334562,0.362410642,Unhealthy
590,16.07610774,-79.7681564,72.82550009,7.499738044,7.563788204,6.769774932,35.57311234,315.1109672,28.47615202,83.28032593,0.148131513,0.340963052,0.359834417,0.122380143,0.724248243,1.127366978,0.364426811,0.641487471,Unhealthy
591,15.55308691,-81.52946941,83.14080547,28.64045512,6.175545161,3.80487625,20.42814749,656.8471278,34.65742689,60.81703332,0.779000589,0.23903821,0.441326049,0.12133925,2.33465996,3.627176019,0.379909545,0.27122152,Very Healthy
592,35.63498979,-60.61208044,81.37605822,6.913765567,2.861361038,5.72786438,13.57480087,2535.994847,5.333863391,30.22797896,0.629588199,0.45038101,0.321156052,0.213892599,2.98688422,3.440995913,0.805270597,0.794830262,Unhealthy
593,17.27520338,-121.0123997,57.4875919,17.8963649,5.540103475,1.59449777,17.28085833,2202.246965,19.10115109,79.11936505,0.41505235,0.171399034,0.196891651,0.460592967,2.547846594,3.833435744,0.65313067,0.22931895,Very Healthy
594,23.82669133,-122.7123245,54.41613977,18.22080507,3.809707629,9.753114121,38.4479781,2694.809762,36.75351085,51.75103826,0.261480938,0.150689263,0.215751999,0.440196534,1.889258852,3.641545761,0.436722558,0.158837695,Very Healthy
595,45.8715364,-79.2962828,18.57321633,15.70948494,4.847198754,4.240539117,33.70495578,440.9160225,30.91095608,41.03393981,0.861131496,0.437034181,0.042284109,0.231162805,1.711853393,1.457178725,0.652113979,0.782439409,Unhealthy
596,28.95846561,-89.51291581,78.65788429,20.05286696,6.806967183,5.300806194,12.25419287,2971.64535,23.9994481,50.03988976,0.703186377,0.399508889,0.020571312,0.208395453,2.587574903,2.164315526,0.052783351,0.707892031,Healthy
597,36.70230954,-110.8087533,30.78389114,8.435148322,7.706932684,4.197555768,5.28758281,707.2794705,23.53755845,59.82052509,0.55226251,0.259915006,0.349260424,0.279729498,2.839935212,1.51810644,0.180271536,0.182638976,Healthy
598,16.89279485,-124.4406442,52.18606517,17.4745435,3.090022218,7.142605571,11.33991997,134.1616412,17.17195342,47.44924131,0.613472849,0.069713696,0.222022302,0.125509736,2.973016314,4.371889608,0.626947855,0.116245753,Very Healthy
599,17.69156075,-124.0039225,32.00603883,12.42085115,4.647928246,6.960089425,41.4340403,2992.526523,23.21821868,39.35246181,0.10015552,0.111460378,0.278346459,0.030831571,1.491348069,3.987614621,0.641366819,0.838399088,Healthy
600,11.63474465,-67.40663877,17.71369448,20.52668327,3.422454139,7.437900795,26.1714977,915.1142678,27.93841198,51.8801623,0.479180563,0.329832855,0.281042318,0.469915947,2.977293687,1.806108012,0.774134659,0.776598482,Healthy
601,16.75740252,-116.5692873,64.8079812,5.954259214,2.787684525,3.413289067,24.00660939,2037.256412,19.64270635,21.53383286,0.20176329,0.195595413,0.142301028,0.097415998,0.88981563,2.365236962,0.402999759,0.327257374,Healthy
602,21.14361356,-107.3639907,10.16154331,17.98456767,8.05048498,3.84101633,26.83771199,612.3787111,29.99536012,81.79982769,0.216299842,0.41905423,0.240566793,0.103208361,1.13387444,4.866459969,0.722554097,0.658197408,Very Healthy
603,17.08041937,-114.1340518,76.12129724,7.187569951,9.18327425,2.12726108,16.47127196,1782.662743,35.14312795,33.67559149,0.664690923,0.47522773,0.23802631,0.238867863,0.722540312,3.376637432,0.683980333,0.124160187,Sub-healthy
604,13.54810135,-105.1502586,35.17074555,9.802005767,4.332089671,6.899589747,36.31981591,2721.701461,10.41396969,23.51236909,0.91214359,0.403790278,0.197271475,0.248348606,1.179346291,4.204622389,0.963393378,0.507047659,Unhealthy
605,14.82543484,-125.140331,5.012795835,8.123874409,7.761510319,1.358174146,23.54788122,1028.525386,20.8041458,72.29589543,0.409719044,0.191884984,0.411234315,0.014124934,2.419843879,2.058364139,0.215130226,0.018730292,Healthy
606,28.43115072,-93.66581464,53.55726823,7.119457836,9.072957604,6.37914102,5.253655625,2043.736531,19.28070319,81.91489031,0.21567178,0.395399782,0.228326182,0.078237596,2.632310895,1.840211681,0.551679564,0.391601881,Sub-healthy
607,18.25334874,-125.2671205,9.45093131,25.11990664,8.615117895,8.827262964,5.807930617,644.9204075,29.06126814,85.10633053,0.652259468,0.178963628,0.30380404,0.192186635,2.447231613,4.135667715,0.601764442,0.074842821,Very Healthy
608,24.57079444,-73.97504445,31.23610799,9.999811895,2.645320497,9.017489335,24.15866159,1911.906656,13.74536128,59.48073461,0.872475176,0.087714543,0.44828246,0.343446693,2.077664445,3.743489821,0.998647885,0.47514718,Unhealthy
609,30.13669083,-113.6401543,72.16276631,27.95946589,9.606626934,5.041339843,42.14565981,1075.70602,27.40878202,36.42945478,0.750835613,0.021529636,0.433785643,0.118067136,1.784916281,3.723911717,0.201184142,0.421681647,Very Healthy
610,37.61579315,-92.19916598,10.95551405,29.15794271,4.390087964,5.133733194,13.87584548,712.5039499,35.71212346,78.97821418,0.870069658,0.195929773,0.445758991,0.214392151,2.271760723,3.210538327,0.52321802,0.444385027,Healthy
611,11.57248559,-68.39446387,84.73715677,17.99529316,4.053165951,1.692722647,39.1293526,1008.227947,19.63460599,75.97704617,0.541189124,0.452261855,0.138652473,0.280885807,1.477083873,3.254313371,0.346185308,0.045331302,Healthy
612,41.97641596,-84.43858417,5.362892653,6.004031435,1.561881946,7.036885229,34.3843014,618.6390987,36.8855495,39.70165873,0.754357482,0.123298361,0.022316332,0.444853285,2.603270879,3.942790021,0.525892969,0.361616341,Sub-healthy
613,35.11601558,-92.69295494,28.44826757,12.48735081,5.375562887,8.391334783,11.15155993,2715.556713,39.76073086,92.27262047,0.148663914,0.107224017,0.134228066,0.166404899,2.192975235,2.080009924,0.232128602,0.756483849,Healthy
614,13.27036128,-107.2966373,75.38588533,24.33650337,1.981122541,3.201895491,1.635333674,1251.84197,8.713221748,28.34971665,0.354791869,0.485061289,0.142960136,0.071111342,2.244511746,2.411073863,0.047612378,0.368914373,Healthy
615,44.94314496,-106.6898661,35.04566422,12.2869404,3.236858388,4.791707935,4.583126931,811.3099844,13.15686158,98.61505917,0.395653673,0.017377036,0.455133362,0.247189752,1.839839983,4.486547082,0.572565454,0.715171953,Healthy
616,46.83489602,-83.13591314,14.67977687,4.436482112,3.852483596,8.549554031,32.78222702,1400.382739,38.2632913,88.81982488,0.516182789,0.393962164,0.326375153,0.374627193,2.713072461,2.235460804,0.335854316,0.369478724,Healthy
617,12.44311839,-60.41024471,39.22222229,17.58997751,8.279436911,8.894084209,8.985138212,1029.554884,38.54146903,75.03189164,0.929785597,0.164078128,0.04544346,0.05938058,1.130036834,3.185238286,0.181941402,0.423239441,Healthy
